     7058.600       2752720.    
     7058.700       2738378.    
     7058.800       2726319.    
     7058.900       2714483.    
     7059.000       2704727.    
     7059.100       2699504.    
     7059.200       2699248.    
     7059.300       2704454.    
     7059.400       2716022.    
     7059.500       2734384.    
     7059.600       2758097.    
     7059.700       2783357.    
     7059.800       2804706.    
     7059.900       2821576.    
     7060.000       2840452.    
     7060.100       2867072.    
     7060.200       2902830.    
     7060.300       2946008.    
     7060.400       2994960.    
     7060.500       3046850.    
     7060.600       3098780.    
     7060.700       3147700.    
     7060.800       3189672.    
     7060.900       3221308.    
     7061.000       3241303.    
     7061.100       3251322.    
     7061.200       3254989.    
     7061.300       3255954.    
     7061.400       3256215.    
     7061.500       3256382.    
     7061.600       3256543.    
     7061.700       3256705.    
     7061.800       3256859.    
     7061.900       3257021.    
     7062.000       3257181.    
     7062.100       3257294.    
     7062.200       3256942.    
     7062.300       3254380.    
     7062.400       3245742.    
     7062.500       3225732.    
     7062.600       3190333.    
     7062.700       3139324.    
     7062.800       3074449.    
     7062.900       2999807.    
     7063.000       2919199.    
     7063.100       2836713.    
     7063.200       2754076.    
     7063.300       2673602.    
     7063.400       2596786.    
     7063.500       2523379.    
     7063.600       2454096.    
     7063.700       2389343.    
     7063.800       2329214.    
     7063.900       2272889.    
     7064.000       2220506.    
     7064.100       2171926.    
     7064.200       2126477.    
     7064.300       2084158.    
     7064.400       2044826.    
     7064.500       2008576.    
     7064.600       1975040.    
     7064.700       1944108.    
     7064.800       1915792.    
     7064.900       1889512.    
     7065.000       1865398.    
     7065.100       1843738.    
     7065.200       1824865.    
     7065.300       1808519.    
     7065.400       1794472.    
     7065.500       1782812.    
     7065.600       1774217.    
     7065.700       1769234.    
     7065.800       1768572.    
     7065.900       1772905.    
     7066.000       1783344.    
     7066.100       1801765.    
     7066.200       1830287.    
     7066.300       1872608.    
     7066.400       1933302.    
     7066.500       2019237.    
     7066.600       2138803.    
     7066.700       2304182.    
     7066.800       2519724.    
     7066.900       2769039.    
     7067.000       3004117.    
     7067.100       3161994.    
     7067.200       3221920.    
     7067.300       3197624.    
     7067.400       3083035.    
     7067.500       2883324.    
     7067.600       2659576.    
     7067.700       2479268.    
     7067.800       2385080.    
     7067.900       2395648.    
     7068.000       2511250.    
     7068.100       2686856.    
     7068.200       2806163.    
     7068.300       2756444.    
     7068.400       2538976.    
     7068.500       2259244.    
     7068.600       2014110.    
     7068.700       1833704.    
     7068.800       1706666.    
     7068.900       1617688.    
     7069.000       1554888.    
     7069.100       1510552.    
     7069.200       1481845.    
     7069.300       1468265.    
     7069.400       1474667.    
     7069.500       1517478.    
     7069.600       1598274.    
     7069.700       1651499.    
     7069.800       1631783.    
     7069.900       1603824.    
     7070.000       1602380.    
     7070.100       1606891.    
     7070.200       1617753.    
     7070.300       1659826.    
     7070.400       1754907.    
     7070.500       1902714.    
     7070.600       2064140.    
     7070.700       2155468.    
     7070.800       2111510.    
     7070.900       1945729.    
     7071.000       1743219.    
     7071.100       1578896.    
     7071.200       1468701.    
     7071.300       1401222.    
     7071.400       1366265.    
     7071.500       1357615.    
     7071.600       1368567.    
     7071.700       1385503.    
     7071.800       1389381.    
     7071.900       1372237.    
     7072.000       1342186.    
     7072.100       1306350.    
     7072.200       1264707.    
     7072.300       1219957.    
     7072.400       1179615.    
     7072.500       1148063.    
     7072.600       1125034.    
     7072.700       1108146.    
     7072.800       1096262.    
     7072.900       1088611.    
     7073.000       1083161.    
     7073.100       1080388.    
     7073.200       1081614.    
     7073.300       1087522.    
     7073.400       1099754.    
     7073.500       1121028.    
     7073.600       1155644.    
     7073.700       1207189.    
     7073.800       1269645.    
     7073.900       1318200.    
     7074.000       1320848.    
     7074.100       1273206.    
     7074.200       1203996.    
     7074.300       1141930.    
     7074.400       1095993.    
     7074.500       1064571.    
     7074.600       1044015.    
     7074.700       1031740.    
     7074.800       1023405.    
     7074.900       1014874.    
     7075.000       1006438.    
     7075.100       1000659.    
     7075.200       998467.8    
     7075.300       998809.2    
     7075.400       999573.5    
     7075.500       999401.1    
     7075.600       1001267.    
     7075.700       1007967.    
